 Substance:BZO200d       2023/12/04 18:04:07                     
 Input files: ./data/bzo200d_n0001.dat to ./data/bzo200d_n0001.dat step           1
 OMP processes  =            2
 Integration Monte Carlo     450000000 cell pairs, j_rand           5
 Supercell size:          32          32          32
 Unit cell parameter:   4.19393730       4.19393730       4.19393730    
 Atoms/unit_cell:           5
 Atoms  :    Ba      Zr      O1      O2      O3  
 Atom no.        1       2       3       4       5
 Occups:   0.2000  0.2000  0.2000  0.2000  0.2000
 Weights: Neutron          0.5070  0.7160  0.5803  0.5803  0.5803
 Masks	:        1       1       1       1       1
 Smoothing FWHM [Å-1]   9.38349068E-02

 Output: S(Q)
 Partials index        1  1    1  2    2  2    1  3    2  3      3  3    1  4    2  4    3  4    4  4      1  5    2  5    3  5    4  5    5  5
   Q [A-1]   Total       Ba_Ba   Ba_Zr   Zr_Zr   Ba_O1   Zr_O1     O1_O1   Ba_O2   Zr_O2   O1_O2   O2_O2     Ba_O3   Zr_O3   O1_O3   O2_O3   O3_O3
  49.029    1.002     0.029   0.082   0.058   0.067   0.096     0.039   0.068   0.094   0.077   0.038     0.067   0.094   0.077   0.078   0.038
  49.052    1.003     0.029   0.082   0.058   0.067   0.096     0.039   0.068   0.095   0.077   0.038     0.067   0.094   0.077   0.078   0.038
  49.076    1.003     0.029   0.082   0.058   0.067   0.096     0.039   0.068   0.095   0.077   0.038     0.067   0.094   0.077   0.077   0.038
  49.099    1.002     0.029   0.082   0.058   0.067   0.096     0.039   0.068   0.095   0.077   0.038     0.066   0.094   0.077   0.077   0.038
  49.123    1.002     0.029   0.082   0.059   0.067   0.096     0.039   0.068   0.095   0.076   0.039     0.066   0.094   0.077   0.077   0.038
  49.146    1.001     0.029   0.082   0.058   0.067   0.095     0.038   0.068   0.095   0.076   0.039     0.066   0.095   0.077   0.077   0.038
  49.169    1.001     0.029   0.083   0.058   0.067   0.095     0.038   0.068   0.095   0.077   0.039     0.066   0.095   0.077   0.076   0.038
  49.193    1.001     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.095   0.077   0.039     0.066   0.095   0.077   0.076   0.039
  49.216    1.001     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.095   0.077   0.039     0.066   0.095   0.078   0.076   0.039
  49.240    1.001     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.095   0.077   0.039     0.067   0.095   0.078   0.076   0.039
  49.263    1.001     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.096   0.078   0.039     0.067   0.095   0.078   0.076   0.038
  49.287    1.002     0.029   0.083   0.058   0.067   0.094     0.038   0.066   0.096   0.078   0.038     0.067   0.095   0.078   0.076   0.038
  49.310    1.002     0.029   0.083   0.059   0.067   0.094     0.038   0.066   0.096   0.078   0.038     0.067   0.094   0.077   0.077   0.038
  49.334    1.002     0.029   0.083   0.059   0.067   0.094     0.038   0.066   0.096   0.078   0.038     0.067   0.094   0.077   0.077   0.038
  49.357    1.002     0.029   0.083   0.059   0.067   0.094     0.039   0.066   0.095   0.078   0.038     0.067   0.094   0.077   0.077   0.038
  49.381    1.002     0.029   0.083   0.059   0.067   0.094     0.039   0.066   0.095   0.078   0.038     0.067   0.094   0.077   0.077   0.038
  49.404    1.002     0.029   0.083   0.059   0.068   0.094     0.039   0.067   0.095   0.077   0.038     0.067   0.094   0.077   0.077   0.038
  49.428    1.002     0.029   0.083   0.059   0.068   0.094     0.039   0.067   0.095   0.077   0.038     0.067   0.095   0.076   0.077   0.038
  49.451    1.002     0.029   0.083   0.059   0.068   0.094     0.039   0.067   0.095   0.077   0.039     0.067   0.095   0.076   0.076   0.038
  49.474    1.001     0.029   0.082   0.059   0.068   0.094     0.039   0.067   0.094   0.077   0.039     0.067   0.095   0.076   0.076   0.038
  49.498    1.001     0.029   0.082   0.059   0.068   0.094     0.038   0.067   0.094   0.077   0.039     0.066   0.095   0.076   0.076   0.038
  49.521    1.000     0.029   0.082   0.059   0.068   0.094     0.038   0.067   0.094   0.077   0.038     0.066   0.095   0.076   0.077   0.038
  49.545    0.999     0.029   0.082   0.059   0.067   0.095     0.038   0.067   0.093   0.077   0.038     0.066   0.095   0.077   0.077   0.038
  49.568    0.998     0.029   0.082   0.059   0.067   0.095     0.038   0.067   0.093   0.076   0.038     0.066   0.095   0.077   0.077   0.038
  49.592    0.997     0.029   0.083   0.059   0.067   0.095     0.038   0.067   0.093   0.076   0.038     0.066   0.094   0.077   0.077   0.038
  49.615    0.997     0.029   0.083   0.059   0.067   0.095     0.038   0.067   0.093   0.076   0.038     0.066   0.094   0.076   0.077   0.038
  49.639    0.997     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.093   0.076   0.038     0.066   0.094   0.076   0.077   0.038
  49.662    0.998     0.029   0.084   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.038     0.067   0.094   0.076   0.077   0.038
  49.686    0.999     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.038     0.067   0.094   0.076   0.077   0.038
  49.709    0.999     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.038     0.067   0.094   0.076   0.076   0.038
  49.733    0.999     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.038     0.067   0.094   0.076   0.076   0.038
  49.756    1.000     0.029   0.083   0.058   0.068   0.094     0.038   0.066   0.094   0.077   0.038     0.068   0.094   0.076   0.076   0.039
  49.779    1.000     0.029   0.082   0.059   0.068   0.094     0.038   0.066   0.094   0.077   0.038     0.068   0.094   0.077   0.076   0.039
  49.803    1.000     0.029   0.082   0.059   0.068   0.094     0.038   0.066   0.094   0.077   0.039     0.068   0.094   0.077   0.077   0.039
  49.826    1.000     0.029   0.082   0.058   0.068   0.094     0.038   0.066   0.094   0.077   0.039     0.068   0.094   0.077   0.077   0.039
  49.850    1.000     0.029   0.082   0.058   0.069   0.094     0.038   0.066   0.094   0.077   0.039     0.068   0.094   0.077   0.077   0.039
  49.873    1.000     0.030   0.082   0.058   0.068   0.094     0.038   0.066   0.094   0.077   0.039     0.068   0.094   0.077   0.077   0.039
  49.897    1.000     0.030   0.081   0.058   0.068   0.094     0.038   0.066   0.094   0.077   0.039     0.068   0.094   0.077   0.077   0.039
  49.920    0.999     0.030   0.082   0.057   0.068   0.094     0.039   0.067   0.094   0.076   0.039     0.068   0.095   0.077   0.076   0.039
  49.944    0.998     0.030   0.082   0.057   0.067   0.094     0.039   0.067   0.095   0.076   0.039     0.067   0.095   0.077   0.076   0.038
  49.967    0.997     0.030   0.082   0.057   0.067   0.094     0.039   0.067   0.095   0.076   0.038     0.067   0.095   0.077   0.076   0.038
  49.991    0.997     0.030   0.082   0.057   0.066   0.094     0.039   0.067   0.095   0.076   0.038     0.067   0.095   0.077   0.076   0.038
  50.014    0.997     0.030   0.082   0.057   0.066   0.094     0.038   0.067   0.094   0.076   0.038     0.067   0.096   0.076   0.076   0.038
  50.037    0.997     0.030   0.082   0.057   0.066   0.094     0.038   0.067   0.094   0.076   0.038     0.067   0.096   0.076   0.076   0.038
  50.061    0.997     0.030   0.082   0.058   0.066   0.095     0.038   0.066   0.094   0.076   0.038     0.067   0.095   0.076   0.076   0.038
  50.084    0.998     0.030   0.082   0.058   0.066   0.095     0.038   0.066   0.094   0.076   0.038     0.068   0.095   0.076   0.077   0.038
  50.108    1.000     0.030   0.082   0.058   0.067   0.095     0.038   0.066   0.094   0.076   0.038     0.068   0.095   0.076   0.077   0.038
  50.131    1.001     0.030   0.082   0.058   0.067   0.095     0.038   0.067   0.094   0.076   0.038     0.068   0.095   0.076   0.077   0.038
  50.155    1.001     0.030   0.082   0.058   0.067   0.095     0.038   0.067   0.094   0.077   0.039     0.068   0.095   0.076   0.077   0.038
  50.178    1.002     0.029   0.082   0.058   0.067   0.095     0.039   0.067   0.094   0.077   0.039     0.068   0.096   0.076   0.077   0.038
  50.202    1.002     0.029   0.083   0.058   0.067   0.094     0.039   0.067   0.095   0.077   0.039     0.068   0.096   0.076   0.077   0.038
  50.225    1.002     0.029   0.083   0.058   0.067   0.094     0.039   0.067   0.095   0.077   0.038     0.068   0.096   0.076   0.077   0.038
  50.249    1.002     0.029   0.083   0.058   0.067   0.094     0.039   0.067   0.095   0.077   0.038     0.068   0.095   0.077   0.076   0.038
  50.272    1.002     0.029   0.083   0.058   0.067   0.094     0.039   0.067   0.096   0.077   0.038     0.068   0.095   0.077   0.076   0.038
  50.296    1.002     0.029   0.083   0.059   0.067   0.094     0.039   0.067   0.096   0.077   0.038     0.068   0.094   0.077   0.076   0.038
  50.319    1.002     0.029   0.083   0.059   0.067   0.094     0.039   0.067   0.096   0.077   0.038     0.067   0.094   0.077   0.076   0.038
  50.342    1.002     0.029   0.083   0.060   0.067   0.095     0.039   0.067   0.096   0.077   0.038     0.067   0.093   0.077   0.077   0.039
  50.366    1.002     0.029   0.082   0.060   0.067   0.095     0.038   0.067   0.096   0.077   0.038     0.067   0.093   0.077   0.077   0.039
  50.389    1.001     0.029   0.082   0.060   0.067   0.095     0.038   0.067   0.096   0.077   0.038     0.067   0.093   0.077   0.077   0.039
  50.413    1.001     0.029   0.082   0.059   0.067   0.095     0.038   0.067   0.095   0.077   0.038     0.067   0.094   0.077   0.077   0.039
  50.436    1.000     0.029   0.082   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.038     0.067   0.094   0.077   0.077   0.039
  50.460    1.001     0.029   0.082   0.058   0.066   0.095     0.038   0.067   0.095   0.077   0.038     0.067   0.095   0.077   0.077   0.039
  50.483    1.001     0.029   0.082   0.057   0.066   0.095     0.038   0.067   0.095   0.077   0.038     0.067   0.095   0.077   0.077   0.039
  50.507    1.000     0.029   0.082   0.057   0.066   0.095     0.038   0.067   0.095   0.077   0.038     0.067   0.095   0.077   0.077   0.039
  50.530    1.000     0.029   0.082   0.057   0.067   0.095     0.038   0.067   0.095   0.077   0.038     0.066   0.095   0.077   0.077   0.039
  50.554    0.999     0.029   0.083   0.057   0.067   0.095     0.038   0.067   0.095   0.077   0.038     0.066   0.095   0.077   0.077   0.038
  50.577    0.998     0.029   0.083   0.057   0.067   0.095     0.039   0.067   0.095   0.077   0.038     0.066   0.094   0.076   0.076   0.038
  50.600    0.996     0.029   0.082   0.057   0.067   0.095     0.039   0.067   0.095   0.077   0.038     0.066   0.094   0.076   0.076   0.038
  50.624    0.995     0.029   0.082   0.057   0.067   0.095     0.039   0.067   0.095   0.077   0.038     0.066   0.094   0.076   0.076   0.038
  50.647    0.994     0.029   0.082   0.057   0.067   0.094     0.039   0.067   0.095   0.077   0.038     0.066   0.094   0.076   0.076   0.038
  50.671    0.994     0.029   0.082   0.057   0.067   0.094     0.039   0.067   0.095   0.076   0.038     0.066   0.094   0.076   0.076   0.038
  50.694    0.995     0.029   0.082   0.057   0.067   0.094     0.039   0.067   0.095   0.076   0.038     0.066   0.094   0.076   0.076   0.038
  50.718    0.995     0.029   0.082   0.058   0.067   0.094     0.039   0.067   0.095   0.076   0.038     0.066   0.094   0.076   0.076   0.038
  50.741    0.996     0.029   0.082   0.058   0.066   0.094     0.039   0.067   0.095   0.076   0.038     0.066   0.094   0.077   0.076   0.038
  50.765    0.997     0.029   0.082   0.058   0.066   0.094     0.039   0.067   0.094   0.076   0.038     0.066   0.094   0.077   0.076   0.038
  50.788    0.998     0.029   0.082   0.059   0.067   0.094     0.039   0.067   0.094   0.076   0.038     0.066   0.094   0.077   0.077   0.038
  50.812    0.999     0.030   0.082   0.059   0.067   0.095     0.039   0.067   0.094   0.076   0.038     0.067   0.094   0.077   0.077   0.038
  50.835    1.000     0.030   0.082   0.059   0.067   0.095     0.039   0.067   0.094   0.076   0.038     0.067   0.094   0.077   0.077   0.038
  50.859    1.001     0.030   0.082   0.059   0.067   0.095     0.039   0.067   0.094   0.077   0.039     0.067   0.094   0.078   0.077   0.038
  50.882    1.002     0.030   0.083   0.059   0.067   0.094     0.039   0.067   0.094   0.077   0.039     0.067   0.095   0.078   0.077   0.038
  50.905    1.003     0.030   0.083   0.059   0.067   0.094     0.039   0.067   0.094   0.077   0.039     0.067   0.095   0.078   0.077   0.038
  50.929    1.003     0.030   0.083   0.059   0.068   0.093     0.039   0.067   0.094   0.077   0.039     0.067   0.095   0.078   0.078   0.038
  50.952    1.003     0.029   0.083   0.059   0.068   0.093     0.039   0.067   0.095   0.077   0.039     0.067   0.095   0.078   0.078   0.038
  50.976    1.003     0.029   0.083   0.059   0.068   0.093     0.039   0.067   0.095   0.077   0.039     0.067   0.095   0.078   0.078   0.038
  50.999    1.002     0.029   0.083   0.058   0.068   0.093     0.039   0.067   0.095   0.077   0.039     0.067   0.095   0.078   0.078   0.038
  51.023    1.002     0.029   0.083   0.058   0.067   0.093     0.038   0.067   0.095   0.076   0.039     0.067   0.094   0.078   0.078   0.039
  51.046    1.002     0.029   0.083   0.058   0.067   0.093     0.038   0.067   0.095   0.076   0.038     0.067   0.094   0.078   0.078   0.039
  51.070    1.002     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.095   0.076   0.038     0.067   0.094   0.078   0.078   0.039
  51.093    1.002     0.029   0.083   0.059   0.067   0.094     0.038   0.067   0.095   0.076   0.038     0.067   0.094   0.078   0.077   0.039
  51.117    1.002     0.029   0.082   0.059   0.067   0.094     0.038   0.068   0.095   0.076   0.038     0.067   0.094   0.078   0.077   0.039
  51.140    1.002     0.029   0.082   0.059   0.067   0.095     0.038   0.068   0.095   0.076   0.038     0.067   0.095   0.078   0.077   0.039
  51.163    1.002     0.029   0.082   0.059   0.067   0.095     0.037   0.068   0.095   0.077   0.038     0.068   0.095   0.078   0.077   0.039
  51.187    1.002     0.029   0.082   0.059   0.067   0.095     0.037   0.067   0.094   0.077   0.038     0.068   0.095   0.078   0.077   0.038
  51.210    1.002     0.030   0.082   0.059   0.067   0.095     0.037   0.067   0.094   0.078   0.038     0.068   0.095   0.078   0.076   0.038
  51.234    1.002     0.030   0.082   0.059   0.066   0.095     0.037   0.067   0.094   0.078   0.039     0.068   0.094   0.077   0.076   0.038
  51.257    1.001     0.030   0.083   0.059   0.066   0.096     0.038   0.067   0.094   0.078   0.039     0.067   0.094   0.077   0.076   0.038
  51.281    1.000     0.030   0.083   0.059   0.066   0.096     0.038   0.067   0.094   0.078   0.039     0.067   0.094   0.077   0.076   0.038
  51.304    1.000     0.030   0.083   0.058   0.066   0.096     0.038   0.067   0.093   0.078   0.039     0.067   0.095   0.077   0.076   0.038
  51.328    1.000     0.030   0.083   0.058   0.066   0.096     0.038   0.067   0.093   0.078   0.039     0.066   0.095   0.077   0.076   0.038
  51.351    1.000     0.030   0.083   0.058   0.066   0.095     0.039   0.067   0.093   0.077   0.038     0.066   0.095   0.077   0.076   0.038
  51.375    1.000     0.030   0.083   0.058   0.066   0.095     0.039   0.067   0.093   0.077   0.038     0.066   0.095   0.076   0.076   0.038
  51.398    1.000     0.030   0.083   0.058   0.066   0.095     0.039   0.067   0.093   0.077   0.038     0.067   0.095   0.076   0.077   0.038
  51.422    1.001     0.030   0.083   0.058   0.066   0.095     0.039   0.067   0.094   0.077   0.038     0.067   0.095   0.076   0.077   0.038
  51.445    1.001     0.030   0.083   0.058   0.066   0.095     0.039   0.067   0.094   0.077   0.038     0.067   0.095   0.076   0.077   0.038
  51.468    1.002     0.030   0.083   0.058   0.067   0.095     0.038   0.067   0.094   0.077   0.038     0.067   0.095   0.076   0.077   0.039
  51.492    1.002     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.038     0.067   0.095   0.077   0.077   0.039
  51.515    1.002     0.029   0.083   0.058   0.067   0.096     0.039   0.067   0.095   0.077   0.038     0.067   0.095   0.077   0.077   0.039
  51.539    1.001     0.029   0.083   0.058   0.067   0.095     0.039   0.067   0.095   0.077   0.038     0.067   0.095   0.077   0.077   0.039
  51.562    1.001     0.029   0.083   0.058   0.067   0.095     0.039   0.066   0.095   0.077   0.038     0.067   0.094   0.077   0.078   0.039
  51.586    1.001     0.029   0.083   0.058   0.067   0.095     0.039   0.066   0.094   0.076   0.038     0.066   0.094   0.077   0.078   0.038
  51.609    1.001     0.029   0.083   0.059   0.067   0.095     0.039   0.066   0.094   0.076   0.038     0.066   0.094   0.077   0.078   0.038
  51.633    1.001     0.029   0.083   0.059   0.067   0.095     0.039   0.066   0.094   0.077   0.039     0.066   0.094   0.077   0.077   0.038
  51.656    1.001     0.029   0.083   0.059   0.067   0.095     0.038   0.066   0.094   0.077   0.039     0.066   0.094   0.077   0.077   0.039
  51.680    1.000     0.029   0.082   0.059   0.068   0.095     0.038   0.067   0.094   0.077   0.039     0.067   0.094   0.077   0.077   0.039
  51.703    0.999     0.029   0.082   0.058   0.067   0.095     0.038   0.067   0.094   0.077   0.039     0.067   0.094   0.077   0.076   0.039
  51.726    0.998     0.029   0.082   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.039     0.067   0.094   0.077   0.076   0.039
  51.750    0.997     0.029   0.082   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.039     0.067   0.093   0.076   0.076   0.039
  51.773    0.996     0.029   0.081   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.039     0.067   0.093   0.076   0.076   0.039
