 Substance:BZO200d       2023/12/04 18:04:51                     
 Input files: ./data/bzo200d_n0001.dat to ./data/bzo200d_n0001.dat step           1
 OMP processes  =            2
 Integration Monte Carlo     450000000 cell pairs, j_rand           5
 Supercell size:          32          32          32
 Unit cell parameter:   4.19393730       4.19393730       4.19393730    
 Atoms/unit_cell:           5
 Atoms  :    Ba      Zr      O1      O2      O3  
 Atom no.        1       2       3       4       5
 Occups:   0.2000  0.2000  0.2000  0.2000  0.2000
 Weights: Neutron          0.5070  0.7160  0.5803  0.5803  0.5803
 Masks	:        1       1       1       1       1
 Smoothing FWHM [Å-1]   9.38349068E-02

 Output: I(Q)
 Partials index        1  1    1  2    2  2    1  3    2  3      3  3    1  4    2  4    3  4    4  4      1  5    2  5    3  5    4  5    5  5
   Q [A-1]   Total       Ba_Ba   Ba_Zr   Zr_Zr   Ba_O1   Zr_O1     O1_O1   Ba_O2   Zr_O2   O1_O2   O2_O2     Ba_O3   Zr_O3   O1_O3   O2_O3   O3_O3
  12.457    1.093     0.185  -0.186   0.391  -0.049   0.114     0.232  -0.053   0.115  -0.059   0.230    -0.049   0.115  -0.061  -0.062   0.231
  12.480    0.885     0.177  -0.135   0.370  -0.058   0.067     0.223  -0.063   0.070  -0.072   0.221    -0.059   0.070  -0.074  -0.075   0.222
  12.504    0.751     0.163  -0.052   0.333  -0.056   0.025     0.207  -0.061   0.029  -0.072   0.206    -0.057   0.029  -0.074  -0.075   0.207
  12.527    0.672     0.144   0.030   0.285  -0.047  -0.006     0.188  -0.050  -0.002  -0.062   0.186    -0.048  -0.002  -0.065  -0.065   0.188
  12.550    0.630     0.125   0.085   0.234  -0.034  -0.023     0.168  -0.035  -0.020  -0.048   0.166    -0.035  -0.019  -0.050  -0.051   0.167
  12.574    0.630     0.108   0.105   0.189  -0.019  -0.024     0.151  -0.019  -0.021  -0.030   0.148    -0.021  -0.020  -0.033  -0.033   0.149
  12.597    0.692     0.096   0.101   0.156  -0.004  -0.009     0.139  -0.002  -0.009  -0.011   0.136    -0.006  -0.005  -0.014  -0.014   0.137
  12.621    0.834     0.091   0.090   0.140   0.013   0.018     0.134   0.016   0.016   0.010   0.131     0.010   0.021   0.007   0.006   0.131
  12.644    1.045     0.091   0.084   0.141   0.031   0.051     0.135   0.033   0.048   0.030   0.132     0.027   0.054   0.028   0.026   0.133
  12.668    1.279     0.097   0.081   0.154   0.046   0.085     0.140   0.047   0.081   0.049   0.138     0.043   0.087   0.047   0.044   0.139
  12.691    1.468     0.104   0.072   0.174   0.055   0.113     0.149   0.055   0.109   0.061   0.147     0.052   0.114   0.059   0.056   0.147
  12.715    1.554     0.112   0.048   0.197   0.054   0.129     0.157   0.052   0.126   0.063   0.157     0.052   0.131   0.062   0.057   0.156
  12.738    1.515     0.120   0.014   0.222   0.040   0.131     0.167   0.037   0.129   0.052   0.166     0.040   0.133   0.051   0.046   0.166
  12.762    1.377     0.130  -0.012   0.251   0.015   0.116     0.177   0.012   0.116   0.030   0.177     0.016   0.119   0.029   0.024   0.176
  12.785    1.196     0.142  -0.007   0.285  -0.015   0.087     0.189  -0.018   0.086  -0.000   0.190    -0.013   0.089  -0.001  -0.007   0.189
  12.808    1.036     0.157   0.038   0.327  -0.044   0.044     0.204  -0.047   0.043  -0.032   0.206    -0.041   0.046  -0.032  -0.037   0.204
  12.832    0.935     0.173   0.112   0.371  -0.063  -0.008     0.221  -0.065  -0.009  -0.056   0.222    -0.061  -0.007  -0.056  -0.060   0.221
  12.855    0.898     0.188   0.186   0.410  -0.067  -0.065     0.235  -0.069  -0.066  -0.066   0.236    -0.065  -0.064  -0.065  -0.068   0.236
  12.879    0.906     0.197   0.227   0.434  -0.053  -0.118     0.245  -0.054  -0.120  -0.057   0.245    -0.051  -0.118  -0.056  -0.057   0.245
  12.902    0.935     0.198   0.214   0.435  -0.024  -0.162     0.246  -0.024  -0.163  -0.031   0.245    -0.022  -0.163  -0.029  -0.030   0.246
  12.926    0.969     0.191   0.153   0.412   0.014  -0.188     0.238   0.014  -0.189   0.007   0.236     0.016  -0.190   0.009   0.009   0.238
  12.949    1.011     0.176   0.070   0.371   0.052  -0.189     0.223   0.053  -0.192   0.047   0.221     0.054  -0.194   0.049   0.050   0.222
  12.973    1.068     0.158  -0.004   0.321   0.082  -0.165     0.204   0.082  -0.170   0.079   0.202     0.083  -0.172   0.081   0.083   0.203
  12.996    1.142     0.142  -0.050   0.276   0.096  -0.118     0.187   0.097  -0.125   0.097   0.185     0.097  -0.127   0.098   0.101   0.186
  13.020    1.220     0.131  -0.069   0.248   0.092  -0.056     0.175   0.093  -0.064   0.096   0.174     0.093  -0.066   0.097   0.100   0.174
  13.043    1.278     0.129  -0.077   0.242   0.072   0.011     0.171   0.074   0.001   0.079   0.171     0.072   0.001   0.079   0.083   0.171
  13.067    1.292     0.133  -0.095   0.257   0.041   0.068     0.176   0.043   0.059   0.050   0.176     0.041   0.059   0.050   0.054   0.177
  13.090    1.252     0.143  -0.127   0.286   0.006   0.107     0.187   0.009   0.100   0.019   0.187     0.006   0.100   0.019   0.022   0.187
  13.113    1.164     0.154  -0.162   0.319  -0.026   0.121     0.199  -0.022   0.117  -0.009   0.198    -0.025   0.117  -0.009  -0.007   0.200
  13.137    1.049     0.162  -0.180   0.342  -0.050   0.111     0.208  -0.046   0.109  -0.029   0.207    -0.049   0.109  -0.028  -0.027   0.209
  13.160    0.929     0.165  -0.164   0.349  -0.063   0.082     0.211  -0.060   0.083  -0.040   0.210    -0.062   0.082  -0.038  -0.037   0.212
  13.184    0.819     0.160  -0.113   0.337  -0.067   0.043     0.207  -0.064   0.046  -0.042   0.205    -0.066   0.044  -0.040  -0.039   0.207
  13.207    0.729     0.150  -0.043   0.306  -0.063   0.006     0.196  -0.060   0.010  -0.038   0.195    -0.061   0.007  -0.037  -0.035   0.196
  13.231    0.662     0.135   0.023   0.264  -0.054  -0.021     0.181  -0.050  -0.018  -0.029   0.179    -0.052  -0.020  -0.029  -0.027   0.180
  13.254    0.626     0.119   0.067   0.219  -0.040  -0.033     0.164  -0.037  -0.031  -0.019   0.163    -0.039  -0.033  -0.020  -0.018   0.164
  13.278    0.633     0.105   0.084   0.178  -0.024  -0.029     0.150  -0.021  -0.029  -0.007   0.148    -0.023  -0.030  -0.009  -0.008   0.149
  13.301    0.691     0.095   0.082   0.148  -0.008  -0.012     0.139  -0.004  -0.014   0.005   0.138    -0.008  -0.015   0.003   0.003   0.139
  13.325    0.798     0.090   0.068   0.135   0.007   0.013     0.134   0.011   0.009   0.016   0.133     0.007   0.009   0.015   0.013   0.135
  13.348    0.933     0.093   0.046   0.140   0.018   0.041     0.136   0.023   0.037   0.025   0.135     0.018   0.037   0.025   0.022   0.137
  13.371    1.065     0.101   0.013   0.165   0.022   0.068     0.145   0.027   0.064   0.029   0.144     0.022   0.064   0.029   0.026   0.146
  13.395    1.158     0.115  -0.034   0.204   0.017   0.091     0.159   0.022   0.088   0.025   0.159     0.017   0.088   0.026   0.022   0.160
  13.418    1.191     0.132  -0.091   0.251   0.002   0.108     0.175   0.008   0.106   0.013   0.176     0.003   0.106   0.014   0.012   0.176
  13.442    1.162     0.148  -0.144   0.296  -0.018   0.117     0.192  -0.013   0.116  -0.006   0.192    -0.016   0.116  -0.004  -0.005   0.192
  13.465    1.085     0.160  -0.175   0.330  -0.038   0.114     0.204  -0.035   0.114  -0.026   0.205    -0.036   0.113  -0.024  -0.024   0.204
  13.489    0.986     0.166  -0.173   0.346  -0.052   0.096     0.211  -0.051   0.097  -0.041   0.211    -0.050   0.095  -0.040  -0.038   0.209
  13.512    0.890     0.166  -0.141   0.346  -0.054   0.060     0.211  -0.056   0.061  -0.046   0.212    -0.052   0.060  -0.044  -0.043   0.209
  13.536    0.816     0.162  -0.096   0.334  -0.041   0.009     0.207  -0.044   0.010  -0.037   0.208    -0.039   0.008  -0.035  -0.033   0.205
  13.559    0.784     0.156  -0.061   0.318  -0.014  -0.050     0.201  -0.018  -0.050  -0.013   0.202    -0.013  -0.052  -0.012  -0.009   0.199
  13.583    0.808     0.151  -0.048   0.306   0.022  -0.107     0.197   0.018  -0.107   0.021   0.198     0.022  -0.109   0.022   0.025   0.195
  13.606    0.902     0.149  -0.056   0.301   0.061  -0.147     0.195   0.058  -0.146   0.060   0.196     0.061  -0.147   0.060   0.064   0.194
  13.630    1.065     0.149  -0.071   0.302   0.095  -0.158     0.195   0.094  -0.157   0.094   0.195     0.094  -0.157   0.095   0.099   0.195
  13.653    1.276     0.150  -0.075   0.302   0.118  -0.136     0.195   0.118  -0.134   0.118   0.195     0.118  -0.133   0.119   0.123   0.196
  13.676    1.487     0.148  -0.063   0.299   0.127  -0.086     0.194   0.128  -0.083   0.127   0.193     0.127  -0.081   0.129   0.132   0.195
  13.700    1.643     0.145  -0.039   0.289   0.122  -0.023     0.191   0.124  -0.018   0.120   0.189     0.123  -0.017   0.122   0.124   0.192
  13.723    1.696     0.141  -0.016   0.276   0.105   0.035     0.187   0.106   0.041   0.099   0.185     0.106   0.042   0.102   0.101   0.187
  13.747    1.628     0.138  -0.002   0.268   0.080   0.072     0.184   0.079   0.078   0.067   0.182     0.080   0.078   0.071   0.069   0.184
  13.770    1.462     0.139   0.008   0.272   0.050   0.079     0.185   0.047   0.085   0.032   0.184     0.048   0.083   0.036   0.032   0.184
  13.794    1.249     0.144   0.023   0.289   0.019   0.057     0.191   0.014   0.061  -0.003   0.191     0.016   0.059   0.002  -0.004   0.190
  13.817    1.046     0.154   0.055   0.317  -0.010   0.016     0.201  -0.016   0.019  -0.032   0.202    -0.014   0.016  -0.028  -0.034   0.200
  13.841    0.892     0.163   0.105   0.346  -0.034  -0.029     0.212  -0.040  -0.028  -0.052   0.212    -0.038  -0.031  -0.049  -0.055   0.211
  13.864    0.799     0.169   0.161   0.364  -0.050  -0.066     0.218  -0.056  -0.066  -0.063   0.219    -0.054  -0.069  -0.060  -0.067   0.218
  13.888    0.754     0.168   0.204   0.361  -0.056  -0.086     0.217  -0.061  -0.086  -0.064   0.218    -0.059  -0.089  -0.062  -0.068   0.217
  13.911    0.741     0.159   0.221   0.333  -0.053  -0.086     0.207  -0.056  -0.086  -0.055   0.208    -0.054  -0.089  -0.054  -0.060   0.207
  13.934    0.748     0.144   0.208   0.285  -0.041  -0.069     0.190  -0.043  -0.068  -0.040   0.191    -0.041  -0.073  -0.040  -0.045   0.191
  13.958    0.777     0.126   0.172   0.233  -0.024  -0.042     0.171  -0.024  -0.040  -0.021   0.172    -0.023  -0.045  -0.023  -0.026   0.172
  13.981    0.833     0.112   0.122   0.191  -0.006  -0.009     0.156  -0.005  -0.007  -0.004   0.156    -0.005  -0.011  -0.006  -0.008   0.157
  14.005    0.914     0.107   0.063   0.174   0.008   0.024     0.150   0.009   0.027   0.008   0.150     0.009   0.023   0.006   0.005   0.151
  14.028    1.007     0.112  -0.003   0.190   0.014   0.055     0.155   0.014   0.059   0.011   0.155     0.014   0.056   0.009   0.010   0.156
  14.052    1.086     0.127  -0.072   0.236   0.009   0.080     0.171   0.009   0.085   0.002   0.171     0.009   0.083   0.002   0.003   0.172
  14.075    1.130     0.149  -0.135   0.303  -0.006   0.097     0.193  -0.007   0.102  -0.017   0.193    -0.006   0.100  -0.016  -0.014   0.194
  14.099    1.130     0.172  -0.175   0.374  -0.027   0.100     0.218  -0.029   0.105  -0.042   0.217    -0.027   0.103  -0.040  -0.038   0.218
  14.122    1.094     0.192  -0.176   0.435  -0.049   0.086     0.239  -0.052   0.090  -0.065   0.238    -0.048   0.089  -0.063  -0.061   0.239
  14.146    1.041     0.205  -0.133   0.476  -0.065   0.055     0.253  -0.067   0.058  -0.081   0.251    -0.063   0.057  -0.080  -0.077   0.252
  14.169    0.990     0.209  -0.057   0.489  -0.069   0.011     0.257  -0.072   0.012  -0.083   0.256    -0.067   0.011  -0.083  -0.080   0.256
  14.193    0.950     0.205   0.025   0.476  -0.060  -0.040     0.253  -0.062  -0.040  -0.071   0.252    -0.058  -0.040  -0.072  -0.069   0.252
  14.216    0.920     0.193   0.084   0.442  -0.039  -0.087     0.242  -0.041  -0.088  -0.047   0.240    -0.037  -0.088  -0.048  -0.045   0.241
  14.239    0.889     0.177   0.102   0.392  -0.012  -0.122     0.225  -0.013  -0.123  -0.018   0.224    -0.010  -0.123  -0.019  -0.016   0.224
  14.263    0.849     0.159   0.079   0.335   0.014  -0.138     0.206   0.014  -0.139   0.010   0.205     0.016  -0.139   0.010   0.011   0.206
  14.286    0.798     0.140   0.032   0.278   0.033  -0.134     0.187   0.033  -0.134   0.029   0.186     0.035  -0.135   0.030   0.030   0.187
  14.310    0.740     0.124  -0.020   0.228   0.040  -0.112     0.170   0.042  -0.112   0.037   0.169     0.042  -0.113   0.038   0.037   0.170
  14.333    0.686     0.112  -0.059   0.190   0.036  -0.079     0.157   0.038  -0.079   0.033   0.156     0.037  -0.080   0.033   0.033   0.157
  14.357    0.648     0.106  -0.079   0.169   0.024  -0.043     0.150   0.026  -0.044   0.020   0.149     0.024  -0.045   0.020   0.020   0.150
  14.380    0.634     0.106  -0.081   0.167   0.008  -0.012     0.149   0.010  -0.013   0.003   0.148     0.007  -0.014   0.003   0.003   0.149
  14.404    0.643     0.112  -0.066   0.184  -0.009   0.007     0.155  -0.008   0.005  -0.013   0.154    -0.012   0.005  -0.014  -0.013   0.154
  14.427    0.668     0.123  -0.037   0.215  -0.024   0.010     0.166  -0.023   0.009  -0.026   0.164    -0.028   0.009  -0.028  -0.027   0.164
  14.451    0.696     0.134   0.003   0.251  -0.036  -0.000     0.178  -0.035  -0.002  -0.035   0.176    -0.040  -0.001  -0.038  -0.036   0.177
  14.474    0.714     0.144   0.051   0.281  -0.044  -0.019     0.189  -0.044  -0.021  -0.040   0.186    -0.049  -0.020  -0.044  -0.042   0.187
  14.497    0.717     0.148   0.097   0.296  -0.048  -0.040     0.194  -0.048  -0.042  -0.041   0.192    -0.052  -0.041  -0.046  -0.044   0.193
  14.521    0.709     0.146   0.132   0.291  -0.047  -0.054     0.193  -0.047  -0.057  -0.039   0.190    -0.050  -0.056  -0.043  -0.041   0.191
  14.544    0.703     0.138   0.147   0.267  -0.040  -0.055     0.185  -0.041  -0.059  -0.033   0.183    -0.043  -0.059  -0.037  -0.034   0.184
  14.568    0.716     0.127   0.141   0.231  -0.028  -0.044     0.174  -0.030  -0.047  -0.023   0.171    -0.030  -0.048  -0.027  -0.024   0.172
  14.591    0.757     0.115   0.117   0.194  -0.013  -0.022     0.162  -0.015  -0.025  -0.011   0.159    -0.015  -0.026  -0.014  -0.011   0.160
  14.615    0.822     0.107   0.082   0.166   0.002   0.004     0.153  -0.000   0.002   0.001   0.150     0.001   0.002  -0.001   0.002   0.151
  14.638    0.896     0.103   0.045   0.153   0.013   0.027     0.148   0.013   0.027   0.011   0.146     0.013   0.027   0.010   0.012   0.147
  14.662    0.955     0.104   0.013   0.157   0.019   0.044     0.149   0.019   0.045   0.015   0.146     0.020   0.046   0.014   0.017   0.147
  14.685    0.983     0.110  -0.008   0.174   0.017   0.050     0.154   0.019   0.053   0.013   0.151     0.019   0.053   0.011   0.014   0.153
  14.709    0.974     0.118  -0.014   0.202   0.008   0.047     0.162   0.011   0.050   0.004   0.160     0.011   0.050   0.002   0.004   0.162
  14.732    0.938     0.128  -0.002   0.236  -0.006   0.033     0.172  -0.002   0.036  -0.010   0.170    -0.002   0.034  -0.012  -0.011   0.173
  14.756    0.892     0.139   0.025   0.273  -0.019   0.009     0.184  -0.015   0.012  -0.024   0.182    -0.015   0.009  -0.026  -0.025   0.184
  14.779    0.855     0.150   0.056   0.309  -0.027  -0.024     0.195  -0.024  -0.020  -0.032   0.194    -0.024  -0.025  -0.034  -0.034   0.196
  14.802    0.837     0.159   0.081   0.339  -0.026  -0.063     0.204  -0.023  -0.058  -0.031   0.204    -0.023  -0.064  -0.031  -0.032   0.205
  14.826    0.847     0.165   0.088   0.357  -0.014  -0.103     0.209  -0.011  -0.097  -0.018   0.211    -0.012  -0.101  -0.017  -0.019   0.210
  14.849    0.882     0.166   0.074   0.360   0.008  -0.134     0.209   0.010  -0.127   0.005   0.212     0.009  -0.130   0.006   0.003   0.210
  14.873    0.939     0.163   0.044   0.347   0.035  -0.150     0.204   0.036  -0.142   0.032   0.208     0.035  -0.142   0.034   0.030   0.205
  14.896    1.012     0.156   0.006   0.324   0.058  -0.143     0.197   0.058  -0.135   0.057   0.200     0.057  -0.133   0.058   0.054   0.198
  14.920    1.091     0.149  -0.034   0.302   0.071  -0.112     0.190   0.070  -0.106   0.071   0.193     0.070  -0.101   0.070   0.066   0.191
  14.943    1.165     0.146  -0.073   0.292   0.070  -0.064     0.188   0.068  -0.058   0.070   0.190     0.068  -0.052   0.068   0.064   0.188
  14.967    1.221     0.149  -0.113   0.302   0.054  -0.006     0.192   0.051  -0.002   0.054   0.193     0.051   0.004   0.051   0.048   0.192
  14.990    1.248     0.158  -0.154   0.330   0.029   0.047     0.202   0.025   0.051   0.029   0.203     0.025   0.055   0.024   0.021   0.202
  15.014    1.237     0.169  -0.190   0.367   0.001   0.086     0.215  -0.003   0.088  -0.001   0.216    -0.003   0.091  -0.006  -0.007   0.214
  15.037    1.185     0.179  -0.214   0.398  -0.023   0.103     0.226  -0.027   0.104  -0.026   0.226    -0.028   0.105  -0.031  -0.032   0.225
  15.061    1.098     0.182  -0.213   0.409  -0.038   0.098     0.230  -0.042   0.097  -0.043   0.230    -0.043   0.098  -0.048  -0.048   0.230
  15.084    0.991     0.177  -0.184   0.393  -0.043   0.077     0.224  -0.047   0.075  -0.050   0.225    -0.048   0.075  -0.053  -0.053   0.225
  15.107    0.890     0.164  -0.130   0.351  -0.040   0.049     0.211  -0.044   0.046  -0.046   0.212    -0.044   0.047  -0.049  -0.049   0.212
  15.131    0.829     0.146  -0.062   0.297  -0.029   0.025     0.193  -0.033   0.022  -0.036   0.194    -0.032   0.023  -0.036  -0.037   0.195
  15.154    0.843     0.130   0.004   0.244  -0.014   0.014     0.176  -0.016   0.010  -0.019   0.177    -0.016   0.013  -0.019  -0.019   0.178
  15.178    0.948     0.118   0.055   0.208   0.004   0.021     0.164   0.003   0.017   0.000   0.166     0.004   0.020   0.001   0.002   0.166
  15.201    1.138     0.114   0.083   0.195   0.023   0.043     0.161   0.023   0.040   0.021   0.162     0.024   0.044   0.021   0.024   0.162
  15.225    1.371     0.117   0.087   0.206   0.039   0.075     0.164   0.040   0.073   0.038   0.166     0.041   0.077   0.039   0.043   0.165
  15.248    1.587     0.127   0.071   0.234   0.048   0.109     0.174   0.050   0.108   0.050   0.175     0.050   0.113   0.051   0.055   0.174
  15.272    1.723     0.138   0.041   0.269   0.046   0.135     0.185   0.048   0.135   0.053   0.186     0.049   0.140   0.054   0.057   0.185
  15.295    1.737     0.149   0.007   0.302   0.033   0.147     0.195   0.036   0.147   0.045   0.197     0.036   0.151   0.047   0.049   0.196
  15.319    1.629     0.157  -0.022   0.326   0.012   0.139     0.203   0.015   0.139   0.030   0.204     0.015   0.142   0.032   0.033   0.203
  15.342    1.432     0.161  -0.039   0.339  -0.012   0.112     0.207  -0.008   0.111   0.012   0.208    -0.008   0.113   0.015   0.014   0.207
  15.365    1.207     0.162  -0.043   0.342  -0.031   0.069     0.208  -0.025   0.067  -0.002   0.208    -0.026   0.068   0.002   0.000   0.208
  15.389    1.012     0.160  -0.036   0.337  -0.037   0.017     0.206  -0.031   0.014  -0.005   0.206    -0.033   0.014  -0.002  -0.004   0.206
  15.412    0.887     0.157  -0.024   0.328  -0.029  -0.037     0.204  -0.022  -0.040   0.002   0.202    -0.025  -0.041   0.005   0.004   0.203
  15.436    0.846     0.153  -0.016   0.317  -0.007  -0.081     0.201  -0.002  -0.084   0.019   0.198    -0.005  -0.086   0.020   0.021   0.200
  15.459    0.876     0.149  -0.015   0.303   0.019  -0.108     0.197   0.023  -0.111   0.039   0.193     0.020  -0.113   0.040   0.042   0.196
  15.483    0.949     0.145  -0.023   0.288   0.044  -0.111     0.192   0.046  -0.114   0.058   0.188     0.043  -0.115   0.058   0.060   0.191
  15.506    1.037     0.140  -0.036   0.272   0.059  -0.092     0.187   0.060  -0.094   0.068   0.183     0.058  -0.094   0.069   0.071   0.186
  15.530    1.113     0.136  -0.049   0.258   0.061  -0.054     0.182   0.061  -0.057   0.068   0.179     0.060  -0.055   0.070   0.071   0.181
