 Substance:Al_U       2023/12/12 09:50:39                     
 Input files: ./data/Al_U_large_n0001.dat to ./data/Al_U_large_n0001.dat step           1
 OMP processes  =            2
 Integration Monte Carlo     100000000 cell pairs, j_rand          10
 Supercell size:           1           1           1
 Unit cell parameter:   79.8159637       79.8159637       79.8159637    
 Atoms/unit_cell:           2
 Atoms  :    Al      U   
 Atom no.        1       2
 Occups:   0.9200  0.0800
 Weights: Unit             1.0000  1.0000
 Masks	:        1       1
 Smoothing FWHM [Å]   9.99999940E-02

 Output: g(r)
 Partials index        1  1    1  2    2  2
   r [A]   Total       Al_Al   Al_U   U_U
  63.460    1.002     0.848   0.148   0.006
  63.480    1.003     0.849   0.148   0.006
  63.500    1.002     0.849   0.147   0.006
  63.520    1.001     0.848   0.147   0.006
  63.540    1.000     0.847   0.147   0.006
  63.560    0.999     0.847   0.146   0.006
  63.580    0.999     0.847   0.146   0.006
  63.600    0.999     0.847   0.146   0.006
  63.620    1.000     0.848   0.146   0.006
  63.640    1.001     0.849   0.146   0.006
  63.660    1.002     0.850   0.146   0.006
  63.680    1.003     0.850   0.147   0.006
  63.700    1.002     0.849   0.147   0.006
  63.720    1.001     0.849   0.147   0.006
  63.740    1.001     0.848   0.147   0.006
  63.760    1.000     0.847   0.146   0.006
  63.780    1.000     0.847   0.146   0.006
  63.800    1.000     0.847   0.146   0.006
  63.820    1.000     0.847   0.146   0.006
  63.840    1.000     0.847   0.146   0.006
  63.860    0.999     0.847   0.146   0.007
  63.880    0.998     0.846   0.146   0.007
  63.900    0.997     0.845   0.146   0.007
  63.920    0.997     0.844   0.146   0.007
  63.940    0.997     0.844   0.146   0.007
  63.960    0.997     0.845   0.146   0.006
  63.980    0.998     0.846   0.146   0.006
  64.000    0.999     0.847   0.146   0.006
  64.020    1.000     0.849   0.145   0.006
  64.040    1.001     0.850   0.145   0.006
  64.060    1.002     0.850   0.145   0.006
  64.080    1.002     0.850   0.145   0.006
  64.100    1.001     0.849   0.146   0.006
  64.120    1.000     0.848   0.146   0.006
  64.140    0.999     0.847   0.146   0.006
  64.160    0.998     0.846   0.146   0.006
  64.180    0.997     0.845   0.146   0.006
  64.200    0.996     0.844   0.146   0.007
  64.220    0.996     0.844   0.146   0.006
  64.240    0.996     0.844   0.146   0.006
  64.260    0.997     0.845   0.146   0.006
  64.280    0.999     0.846   0.146   0.006
  64.300    1.000     0.848   0.146   0.006
  64.320    1.000     0.848   0.146   0.006
  64.340    1.000     0.847   0.147   0.006
  64.360    0.999     0.847   0.147   0.006
  64.380    0.999     0.846   0.147   0.006
  64.400    0.998     0.845   0.146   0.006
  64.420    0.998     0.845   0.146   0.006
  64.440    0.997     0.845   0.145   0.006
  64.460    0.997     0.845   0.145   0.006
  64.480    0.997     0.846   0.145   0.006
  64.500    0.998     0.846   0.145   0.006
  64.520    0.999     0.846   0.146   0.006
  64.540    0.999     0.847   0.146   0.006
  64.560    1.000     0.847   0.147   0.006
  64.580    1.000     0.847   0.147   0.006
  64.600    1.001     0.847   0.147   0.006
  64.620    1.001     0.847   0.148   0.006
  64.640    1.002     0.848   0.148   0.006
  64.660    1.002     0.848   0.148   0.006
  64.680    1.001     0.848   0.147   0.006
  64.700    1.000     0.847   0.146   0.006
  64.720    0.999     0.847   0.146   0.006
  64.740    0.998     0.846   0.145   0.006
  64.760    0.998     0.846   0.145   0.006
  64.780    0.997     0.846   0.145   0.006
  64.800    0.998     0.846   0.146   0.006
  64.820    0.998     0.846   0.146   0.006
  64.840    0.999     0.846   0.147   0.006
  64.860    1.000     0.846   0.147   0.006
  64.880    1.001     0.846   0.148   0.006
  64.900    1.001     0.846   0.148   0.007
  64.920    1.001     0.846   0.148   0.007
  64.940    1.000     0.847   0.147   0.007
  64.960    1.000     0.847   0.146   0.006
  64.980    1.000     0.848   0.146   0.006
  65.000    1.000     0.848   0.145   0.006
  65.020    0.999     0.848   0.145   0.006
  65.040    0.999     0.849   0.145   0.006
  65.060    0.999     0.849   0.144   0.006
  65.080    1.000     0.849   0.144   0.006
  65.100    1.000     0.849   0.145   0.006
  65.120    1.000     0.849   0.145   0.006
  65.140    1.001     0.849   0.146   0.006
  65.160    1.001     0.849   0.146   0.006
  65.180    1.002     0.849   0.146   0.006
  65.200    1.002     0.850   0.146   0.006
  65.220    1.002     0.850   0.146   0.006
  65.240    1.003     0.851   0.146   0.006
  65.260    1.003     0.851   0.146   0.006
  65.280    1.004     0.852   0.146   0.006
  65.300    1.004     0.852   0.146   0.006
  65.320    1.005     0.852   0.147   0.006
  65.340    1.006     0.852   0.147   0.006
  65.360    1.006     0.852   0.147   0.006
  65.380    1.005     0.851   0.147   0.006
  65.400    1.003     0.850   0.147   0.006
  65.420    1.002     0.849   0.146   0.006
  65.440    1.002     0.849   0.146   0.006
  65.460    1.003     0.850   0.147   0.006
  65.480    1.004     0.850   0.147   0.006
  65.500    1.004     0.851   0.147   0.006
  65.520    1.004     0.851   0.147   0.006
  65.540    1.004     0.851   0.147   0.006
  65.560    1.004     0.851   0.147   0.006
  65.580    1.004     0.850   0.147   0.006
  65.600    1.003     0.850   0.147   0.007
  65.620    1.002     0.848   0.147   0.007
  65.640    1.000     0.847   0.147   0.007
  65.660    0.999     0.846   0.147   0.006
  65.680    0.998     0.845   0.147   0.006
  65.700    0.997     0.845   0.147   0.006
  65.720    0.997     0.844   0.147   0.006
  65.740    0.997     0.844   0.146   0.006
  65.760    0.997     0.845   0.146   0.006
  65.780    0.998     0.846   0.145   0.006
  65.800    0.999     0.847   0.145   0.006
  65.820    0.999     0.848   0.145   0.006
  65.840    1.000     0.849   0.144   0.006
  65.860    1.000     0.849   0.144   0.006
  65.880    0.999     0.849   0.144   0.006
  65.900    0.999     0.848   0.145   0.006
  65.920    0.999     0.848   0.145   0.006
  65.940    0.999     0.848   0.145   0.006
  65.960    1.000     0.848   0.145   0.006
  65.980    1.000     0.849   0.145   0.006
  66.000    1.001     0.849   0.145   0.006
  66.020    1.001     0.850   0.145   0.006
  66.040    1.001     0.850   0.145   0.006
  66.060    1.001     0.850   0.145   0.006
  66.080    1.000     0.849   0.145   0.006
  66.100    1.000     0.849   0.145   0.006
  66.120    1.000     0.849   0.146   0.006
  66.140    1.001     0.849   0.146   0.006
  66.160    1.001     0.849   0.146   0.006
  66.180    1.001     0.849   0.146   0.006
  66.200    1.000     0.849   0.145   0.006
  66.220    0.999     0.848   0.145   0.006
  66.240    0.998     0.847   0.144   0.006
  66.260    0.997     0.847   0.144   0.006
  66.280    0.997     0.847   0.144   0.006
  66.300    0.998     0.847   0.145   0.006
  66.320    0.999     0.848   0.145   0.006
  66.340    0.999     0.847   0.145   0.006
  66.360    0.998     0.847   0.145   0.006
  66.380    0.997     0.846   0.145   0.006
  66.400    0.997     0.845   0.146   0.006
  66.420    0.997     0.845   0.146   0.006
  66.440    0.998     0.845   0.147   0.006
  66.460    0.999     0.846   0.147   0.006
  66.480    1.000     0.847   0.147   0.006
  66.500    1.002     0.848   0.147   0.007
  66.520    1.003     0.850   0.146   0.006
  66.540    1.004     0.851   0.146   0.006
  66.560    1.004     0.852   0.146   0.006
  66.580    1.004     0.851   0.146   0.006
  66.600    1.003     0.851   0.146   0.006
  66.620    1.003     0.850   0.147   0.006
  66.640    1.003     0.850   0.147   0.006
  66.660    1.004     0.851   0.147   0.006
  66.680    1.004     0.851   0.147   0.006
  66.700    1.004     0.851   0.147   0.006
  66.720    1.003     0.850   0.147   0.006
  66.740    1.002     0.849   0.147   0.006
  66.760    1.000     0.848   0.146   0.006
  66.780    1.000     0.848   0.146   0.006
  66.800    1.000     0.848   0.146   0.006
  66.820    1.001     0.849   0.146   0.006
  66.840    1.003     0.850   0.147   0.006
  66.860    1.005     0.851   0.147   0.006
  66.880    1.006     0.852   0.148   0.006
  66.900    1.007     0.853   0.148   0.006
  66.920    1.006     0.852   0.148   0.006
  66.940    1.005     0.852   0.147   0.006
  66.960    1.004     0.851   0.147   0.006
  66.980    1.004     0.850   0.147   0.006
  67.000    1.003     0.849   0.147   0.006
  67.020    1.002     0.849   0.147   0.006
  67.040    1.001     0.848   0.146   0.006
  67.060    1.000     0.848   0.146   0.006
  67.080    0.999     0.848   0.145   0.006
  67.100    0.999     0.847   0.145   0.006
  67.120    0.998     0.847   0.145   0.006
  67.140    0.998     0.846   0.146   0.006
  67.160    0.998     0.846   0.146   0.006
  67.180    0.999     0.846   0.147   0.006
  67.200    1.000     0.847   0.147   0.006
  67.220    1.002     0.848   0.147   0.006
  67.240    1.002     0.849   0.147   0.006
  67.260    1.001     0.848   0.147   0.006
  67.280    1.000     0.848   0.146   0.006
  67.300    0.998     0.847   0.145   0.006
  67.320    0.997     0.846   0.144   0.006
  67.340    0.996     0.845   0.144   0.006
  67.360    0.995     0.844   0.144   0.006
  67.380    0.995     0.843   0.145   0.006
  67.400    0.995     0.843   0.146   0.006
  67.420    0.995     0.843   0.146   0.006
  67.440    0.996     0.843   0.147   0.006
  67.460    0.998     0.844   0.147   0.006
  67.480    0.998     0.844   0.147   0.006
  67.500    0.998     0.845   0.147   0.006
  67.520    0.997     0.844   0.146   0.006
  67.540    0.996     0.844   0.146   0.006
  67.560    0.995     0.843   0.145   0.006
  67.580    0.995     0.843   0.145   0.007
  67.600    0.995     0.843   0.145   0.007
  67.620    0.995     0.844   0.145   0.006
  67.640    0.996     0.844   0.145   0.006
  67.660    0.997     0.845   0.145   0.006
  67.680    0.998     0.847   0.145   0.006
  67.700    0.999     0.848   0.145   0.006
  67.720    1.000     0.848   0.146   0.006
  67.740    1.001     0.848   0.146   0.006
  67.760    1.001     0.848   0.147   0.006
  67.780    1.000     0.847   0.147   0.006
  67.800    1.000     0.847   0.147   0.006
  67.820    0.999     0.847   0.147   0.006
  67.840    0.999     0.847   0.146   0.006
  67.860    1.000     0.847   0.146   0.006
  67.880    0.999     0.848   0.146   0.006
  67.900    0.999     0.848   0.145   0.006
  67.920    0.999     0.848   0.145   0.006
  67.940    0.999     0.848   0.145   0.006
  67.960    1.000     0.848   0.146   0.006
  67.980    1.000     0.848   0.146   0.006
  68.000    1.001     0.849   0.146   0.006
  68.020    1.002     0.849   0.147   0.006
  68.040    1.002     0.849   0.147   0.006
  68.060    1.002     0.849   0.147   0.006
  68.080    1.002     0.848   0.147   0.006
  68.100    1.001     0.848   0.147   0.006
  68.120    1.001     0.848   0.147   0.006
  68.140    1.002     0.848   0.147   0.006
  68.160    1.002     0.848   0.147   0.006
  68.180    1.002     0.849   0.147   0.006
  68.200    1.002     0.848   0.147   0.006
  68.220    1.001     0.848   0.147   0.006
  68.240    1.001     0.848   0.146   0.006
  68.260    1.001     0.849   0.146   0.006
  68.280    1.001     0.849   0.145   0.006
  68.300    1.001     0.850   0.145   0.006
  68.320    1.001     0.850   0.145   0.006
  68.340    1.001     0.851   0.144   0.006
  68.360    1.001     0.851   0.144   0.006
  68.380    1.002     0.851   0.145   0.006
  68.400    1.002     0.850   0.145   0.006
  68.420    1.002     0.850   0.145   0.006
  68.440    1.002     0.850   0.145   0.006
  68.460    1.002     0.850   0.145   0.006
  68.480    1.001     0.850   0.145   0.006
  68.500    1.000     0.849   0.145   0.006
  68.520    0.999     0.848   0.145   0.006
  68.540    0.998     0.847   0.145   0.006
  68.560    0.998     0.847   0.145   0.006
  68.580    0.997     0.846   0.145   0.006
  68.600    0.997     0.846   0.145   0.006
  68.620    0.997     0.845   0.145   0.006
  68.640    0.996     0.844   0.145   0.006
  68.660    0.995     0.844   0.146   0.006
  68.680    0.995     0.843   0.146   0.006
  68.700    0.996     0.844   0.146   0.006
  68.720    0.997     0.844   0.147   0.006
  68.740    0.998     0.845   0.147   0.006
  68.760    0.998     0.845   0.147   0.006
  68.780    0.998     0.845   0.147   0.006
  68.800    0.999     0.846   0.147   0.006
  68.820    0.999     0.846   0.147   0.006
  68.840    1.000     0.847   0.147   0.006
  68.860    1.000     0.847   0.147   0.006
  68.880    1.000     0.847   0.147   0.006
  68.900    0.999     0.846   0.147   0.006
  68.920    0.999     0.846   0.147   0.006
  68.940    1.000     0.847   0.147   0.006
  68.960    1.000     0.848   0.147   0.006
  68.980    1.001     0.849   0.146   0.006
  69.000    1.002     0.849   0.146   0.006
  69.020    1.002     0.850   0.146   0.006
  69.040    1.002     0.849   0.146   0.006
  69.060    1.001     0.848   0.146   0.006
  69.080    1.000     0.847   0.146   0.006
  69.100    0.999     0.847   0.146   0.006
  69.120    0.999     0.846   0.146   0.006
  69.140    0.999     0.846   0.146   0.006
  69.160    0.999     0.846   0.147   0.007
  69.180    0.999     0.846   0.147   0.007
  69.200    0.999     0.845   0.147   0.006
  69.220    0.998     0.844   0.147   0.006
  69.240    0.997     0.844   0.147   0.006
  69.260    0.997     0.843   0.147   0.006
  69.280    0.997     0.844   0.147   0.006
  69.300    0.997     0.844   0.147   0.006
  69.320    0.997     0.844   0.147   0.006
  69.340    0.997     0.845   0.147   0.006
  69.360    0.998     0.845   0.146   0.006
  69.380    0.998     0.846   0.146   0.006
  69.400    0.999     0.846   0.146   0.006
  69.420    0.999     0.847   0.146   0.006
  69.440    1.000     0.847   0.146   0.006
  69.460    1.000     0.848   0.146   0.006
  69.480    0.999     0.847   0.146   0.006
  69.500    0.999     0.847   0.146   0.006
  69.520    0.998     0.847   0.146   0.006
  69.540    0.998     0.846   0.146   0.006
  69.560    0.999     0.847   0.146   0.006
  69.580    1.000     0.848   0.146   0.006
  69.600    1.002     0.849   0.146   0.006
  69.620    1.003     0.850   0.147   0.006
  69.640    1.004     0.851   0.147   0.006
  69.660    1.004     0.850   0.147   0.006
  69.680    1.002     0.849   0.147   0.006
  69.700    1.001     0.847   0.147   0.006
  69.720    0.999     0.846   0.147   0.006
  69.740    0.998     0.845   0.147   0.006
  69.760    0.998     0.845   0.147   0.006
  69.780    0.999     0.845   0.147   0.006
  69.800    0.999     0.846   0.148   0.006
  69.820    1.000     0.847   0.148   0.006
  69.840    1.001     0.847   0.147   0.006
  69.860    1.000     0.847   0.147   0.006
  69.880    0.999     0.847   0.146   0.006
  69.900    0.999     0.847   0.146   0.006
  69.920    0.999     0.847   0.145   0.006
  69.940    0.999     0.847   0.145   0.007
  69.960    1.000     0.848   0.145   0.007
  69.980    1.000     0.848   0.145   0.007
  70.000    1.001     0.848   0.146   0.007
  70.020    1.001     0.848   0.146   0.007
  70.040    1.001     0.848   0.147   0.007
  70.060    1.001     0.847   0.147   0.007
  70.080    0.999     0.846   0.147   0.006
  70.100    0.999     0.845   0.147   0.006
  70.120    0.999     0.845   0.148   0.006
  70.140    1.000     0.846   0.148   0.006
  70.160    1.000     0.846   0.148   0.006
  70.180    1.000     0.846   0.148   0.006
  70.200    0.999     0.846   0.147   0.006
  70.220    0.998     0.845   0.147   0.006
  70.240    0.998     0.845   0.147   0.006
  70.260    0.997     0.845   0.146   0.006
  70.280    0.998     0.845   0.146   0.006
  70.300    0.999     0.847   0.146   0.007
  70.320    1.000     0.848   0.146   0.007
  70.340    1.001     0.848   0.146   0.007
  70.360    1.001     0.848   0.146   0.007
  70.380    1.000     0.847   0.146   0.006
  70.400    0.999     0.847   0.146   0.006
  70.420    0.998     0.846   0.146   0.006
  70.440    0.999     0.846   0.146   0.006
  70.460    0.999     0.846   0.146   0.006
  70.480    0.998     0.846   0.146   0.006
  70.500    0.997     0.845   0.146   0.006
  70.520    0.996     0.844   0.146   0.006
  70.540    0.996     0.843   0.146   0.006
  70.560    0.996     0.843   0.146   0.006
  70.580    0.996     0.843   0.147   0.006
  70.600    0.997     0.844   0.147   0.006
  70.620    0.998     0.845   0.147   0.006
  70.640    0.998     0.845   0.147   0.006
  70.660    0.999     0.846   0.147   0.006
  70.680    0.999     0.847   0.147   0.006
  70.700    1.000     0.847   0.147   0.006
  70.720    1.000     0.847   0.146   0.006
  70.740    0.999     0.847   0.146   0.006
  70.760    0.999     0.846   0.146   0.006
  70.780    0.998     0.845   0.146   0.006
  70.800    0.997     0.845   0.146   0.006
  70.820    0.997     0.845   0.146   0.006
  70.840    0.998     0.845   0.146   0.006
  70.860    0.998     0.846   0.146   0.006
  70.880    0.999     0.846   0.146   0.006
  70.900    1.000     0.847   0.146   0.006
  70.920    1.000     0.847   0.146   0.006
  70.940    1.000     0.847   0.147   0.006
  70.960    1.000     0.847   0.147   0.006
  70.980    1.001     0.848   0.147   0.006
  71.000    1.001     0.848   0.147   0.006
  71.020    1.001     0.848   0.147   0.006
  71.040    1.002     0.849   0.147   0.006
  71.060    1.002     0.849   0.147   0.006
  71.080    1.003     0.849   0.148   0.006
  71.100    1.003     0.849   0.148   0.006
  71.120    1.002     0.848   0.147   0.006
  71.140    1.000     0.848   0.146   0.006
  71.160    0.999     0.847   0.145   0.006
  71.180    0.997     0.846   0.145   0.006
  71.200    0.996     0.845   0.145   0.006
  71.220    0.995     0.845   0.145   0.006
  71.240    0.995     0.844   0.145   0.006
  71.260    0.995     0.844   0.145   0.006
  71.280    0.996     0.845   0.145   0.006
  71.300    0.996     0.845   0.145   0.006
  71.320    0.997     0.846   0.145   0.006
  71.340    0.999     0.847   0.145   0.006
  71.360    1.000     0.848   0.146   0.006
  71.380    1.001     0.849   0.146   0.006
  71.400    1.001     0.849   0.146   0.006
  71.420    1.001     0.849   0.146   0.006
  71.440    1.000     0.848   0.146   0.006
  71.460    1.000     0.847   0.146   0.006
  71.480    0.999     0.847   0.146   0.006
  71.500    0.999     0.847   0.146   0.006
  71.520    0.999     0.847   0.146   0.006
  71.540    0.999     0.847   0.146   0.006
  71.560    0.999     0.847   0.146   0.006
  71.580    0.999     0.847   0.146   0.006
  71.600    0.998     0.847   0.145   0.006
  71.620    0.998     0.847   0.145   0.006
  71.640    0.998     0.847   0.145   0.006
  71.660    0.998     0.847   0.145   0.006
  71.680    0.998     0.847   0.145   0.006
  71.700    0.998     0.847   0.145   0.006
  71.720    0.998     0.846   0.146   0.006
  71.740    0.999     0.846   0.146   0.006
  71.760    0.999     0.847   0.146   0.006
  71.780    1.000     0.847   0.146   0.006
  71.800    1.000     0.848   0.146   0.006
  71.820    1.000     0.848   0.146   0.006
  71.840    1.000     0.847   0.147   0.006
  71.860    1.000     0.847   0.147   0.006
  71.880    0.999     0.846   0.147   0.006
  71.900    1.000     0.846   0.148   0.006
  71.920    1.000     0.846   0.148   0.006
  71.940    1.000     0.846   0.147   0.006
  71.960    0.999     0.846   0.147   0.006
  71.980    0.998     0.846   0.146   0.006
  72.000    0.997     0.846   0.145   0.006
