 Substance:Al_U       2023/12/12 09:51:13                     
 Input files: ./data/Al_U_large_n0001.dat to ./data/Al_U_large_n0001.dat step           1
 OMP processes  =            2
 Integration Monte Carlo     100000000 cell pairs, j_rand          10
 Supercell size:           1           1           1
 Unit cell parameter:   79.8159637       79.8159637       79.8159637    
 Atoms/unit_cell:           2
 Atoms  :    Al      U   
 Atom no.        1       2
 Occups:   0.9200  0.0800
 Weights: Xray            12.9937 91.9693
 Masks	:        1       1
 Smoothing FWHM [Å]   9.99999940E-02

 Output: g(r)
 Partials index        1  1    1  2    2  2
   r [A]   Total       Al_Al   Al_U   U_U
  64.800    0.994     0.383   0.467   0.144
  64.820    0.995     0.383   0.468   0.144
  64.840    0.997     0.383   0.470   0.144
  64.860    1.001     0.383   0.472   0.146
  64.880    1.004     0.383   0.474   0.147
  64.900    1.006     0.383   0.474   0.148
  64.920    1.005     0.383   0.473   0.149
  64.940    1.003     0.383   0.471   0.149
  64.960    1.000     0.384   0.469   0.147
  64.980    0.996     0.384   0.467   0.145
  65.000    0.992     0.384   0.465   0.143
  65.020    0.989     0.384   0.464   0.141
  65.040    0.988     0.384   0.463   0.140
  65.060    0.988     0.384   0.463   0.141
  65.080    0.989     0.384   0.463   0.142
  65.100    0.990     0.384   0.464   0.141
  65.120    0.989     0.384   0.466   0.140
  65.140    0.989     0.384   0.467   0.137
  65.160    0.989     0.384   0.469   0.136
  65.180    0.989     0.384   0.469   0.136
  65.200    0.989     0.385   0.468   0.136
  65.220    0.990     0.385   0.468   0.137
  65.240    0.990     0.385   0.467   0.138
  65.260    0.991     0.385   0.467   0.138
  65.280    0.993     0.386   0.468   0.139
  65.300    0.995     0.386   0.469   0.140
  65.320    0.998     0.386   0.470   0.142
  65.340    1.000     0.386   0.472   0.143
  65.360    1.002     0.386   0.472   0.145
  65.380    1.002     0.385   0.471   0.146
  65.400    1.000     0.385   0.470   0.146
  65.420    0.998     0.384   0.469   0.145
  65.440    0.997     0.384   0.469   0.144
  65.460    0.997     0.385   0.470   0.143
  65.480    0.999     0.385   0.471   0.143
  65.500    1.000     0.385   0.472   0.143
  65.520    1.000     0.385   0.472   0.143
  65.540    1.000     0.385   0.471   0.144
  65.560    1.001     0.385   0.470   0.145
  65.580    1.001     0.385   0.470   0.147
  65.600    1.002     0.385   0.470   0.148
  65.620    1.003     0.384   0.470   0.148
  65.640    1.001     0.383   0.470   0.148
  65.660    0.999     0.383   0.470   0.146
  65.680    0.996     0.383   0.470   0.143
  65.700    0.994     0.382   0.470   0.141
  65.720    0.993     0.382   0.470   0.141
  65.740    0.992     0.382   0.469   0.141
  65.760    0.991     0.383   0.467   0.141
  65.780    0.990     0.383   0.466   0.141
  65.800    0.989     0.384   0.464   0.141
  65.820    0.990     0.384   0.463   0.142
  65.840    0.990     0.384   0.463   0.143
  65.860    0.991     0.384   0.463   0.144
  65.880    0.992     0.384   0.463   0.145
  65.900    0.993     0.384   0.464   0.146
  65.920    0.994     0.384   0.465   0.146
  65.940    0.995     0.384   0.466   0.146
  65.960    0.995     0.384   0.466   0.145
  65.980    0.994     0.384   0.466   0.144
  66.000    0.993     0.385   0.465   0.143
  66.020    0.991     0.385   0.465   0.142
  66.040    0.989     0.385   0.465   0.140
  66.060    0.987     0.385   0.465   0.138
  66.080    0.985     0.385   0.465   0.135
  66.100    0.982     0.384   0.466   0.132
  66.120    0.981     0.384   0.467   0.130
  66.140    0.981     0.384   0.467   0.129
  66.160    0.982     0.385   0.467   0.130
  66.180    0.985     0.385   0.467   0.134
  66.200    0.987     0.384   0.465   0.137
  66.220    0.989     0.384   0.464   0.141
  66.240    0.989     0.384   0.463   0.143
  66.260    0.989     0.383   0.462   0.143
  66.280    0.989     0.383   0.463   0.143
  66.300    0.990     0.384   0.464   0.142
  66.320    0.991     0.384   0.465   0.142
  66.340    0.991     0.384   0.465   0.142
  66.360    0.991     0.383   0.465   0.142
  66.380    0.990     0.383   0.466   0.141
  66.400    0.991     0.383   0.467   0.141
  66.420    0.992     0.382   0.469   0.141
  66.440    0.995     0.382   0.471   0.143
  66.460    0.999     0.383   0.471   0.145
  66.480    1.002     0.383   0.471   0.147
  66.500    1.002     0.384   0.470   0.148
  66.520    1.000     0.385   0.469   0.147
  66.540    0.997     0.385   0.468   0.144
  66.560    0.993     0.386   0.467   0.140
  66.580    0.991     0.385   0.468   0.137
  66.600    0.990     0.385   0.469   0.136
  66.620    0.991     0.385   0.470   0.137
  66.640    0.993     0.385   0.470   0.138
  66.660    0.994     0.385   0.470   0.139
  66.680    0.994     0.385   0.470   0.139
  66.700    0.994     0.385   0.470   0.138
  66.720    0.993     0.385   0.470   0.138
  66.740    0.992     0.384   0.470   0.138
  66.760    0.992     0.384   0.469   0.139
  66.780    0.992     0.384   0.468   0.140
  66.800    0.993     0.384   0.468   0.141
  66.820    0.995     0.384   0.469   0.142
  66.840    0.998     0.385   0.471   0.142
  66.860    1.001     0.385   0.472   0.143
  66.880    1.003     0.386   0.473   0.144
  66.900    1.004     0.386   0.473   0.145
  66.920    1.004     0.386   0.473   0.146
  66.940    1.002     0.385   0.472   0.144
  66.960    1.000     0.385   0.472   0.143
  66.980    0.998     0.385   0.472   0.141
  67.000    0.997     0.385   0.471   0.142
  67.020    0.998     0.384   0.470   0.143
  67.040    0.997     0.384   0.468   0.145
  67.060    0.995     0.384   0.467   0.145
  67.080    0.993     0.384   0.466   0.143
  67.100    0.990     0.384   0.465   0.141
  67.120    0.988     0.383   0.465   0.139
  67.140    0.988     0.383   0.466   0.139
  67.160    0.990     0.383   0.468   0.139
  67.180    0.994     0.383   0.470   0.141
  67.200    0.997     0.383   0.472   0.142
  67.220    0.999     0.384   0.473   0.142
  67.240    0.998     0.384   0.472   0.142
  67.260    0.995     0.384   0.470   0.141
  67.280    0.992     0.384   0.467   0.141
  67.300    0.990     0.383   0.464   0.142
  67.320    0.989     0.383   0.462   0.144
  67.340    0.989     0.383   0.462   0.145
  67.360    0.989     0.382   0.462   0.145
  67.380    0.991     0.382   0.464   0.145
  67.400    0.992     0.382   0.466   0.145
  67.420    0.994     0.381   0.469   0.144
  67.440    0.996     0.382   0.471   0.143
  67.460    0.996     0.382   0.473   0.141
  67.480    0.995     0.382   0.472   0.140
  67.500    0.994     0.382   0.471   0.140
  67.520    0.993     0.382   0.469   0.142
  67.540    0.993     0.382   0.467   0.144
  67.560    0.994     0.382   0.466   0.146
  67.580    0.995     0.382   0.466   0.148
  67.600    0.995     0.382   0.465   0.148
  67.620    0.993     0.382   0.465   0.146
  67.640    0.990     0.382   0.465   0.143
  67.660    0.987     0.383   0.465   0.140
  67.680    0.986     0.383   0.465   0.138
  67.700    0.987     0.384   0.466   0.138
  67.720    0.989     0.384   0.467   0.139
  67.740    0.991     0.384   0.468   0.139
  67.760    0.992     0.384   0.470   0.138
  67.780    0.992     0.384   0.471   0.138
  67.800    0.992     0.383   0.471   0.138
  67.820    0.992     0.383   0.470   0.139
  67.840    0.992     0.383   0.469   0.139
  67.860    0.990     0.384   0.468   0.138
  67.880    0.988     0.384   0.467   0.137
  67.900    0.985     0.384   0.466   0.136
  67.920    0.984     0.384   0.466   0.135
  67.940    0.985     0.384   0.466   0.136
  67.960    0.987     0.384   0.466   0.137
  67.980    0.989     0.384   0.467   0.138
  68.000    0.991     0.384   0.469   0.138
  68.020    0.994     0.384   0.471   0.139
  68.040    0.995     0.384   0.472   0.140
  68.060    0.997     0.384   0.472   0.141
  68.080    0.997     0.384   0.472   0.142
  68.100    0.998     0.384   0.471   0.143
  68.120    0.998     0.384   0.471   0.143
  68.140    0.999     0.384   0.472   0.143
  68.160    0.999     0.384   0.472   0.142
  68.180    0.998     0.384   0.472   0.141
  68.200    0.995     0.384   0.472   0.140
  68.220    0.992     0.384   0.470   0.138
  68.240    0.990     0.384   0.469   0.137
  68.260    0.989     0.384   0.468   0.138
  68.280    0.989     0.384   0.466   0.139
  68.300    0.990     0.385   0.465   0.140
  68.320    0.990     0.385   0.463   0.142
  68.340    0.991     0.385   0.463   0.143
  68.360    0.992     0.385   0.463   0.144
  68.380    0.993     0.385   0.463   0.145
  68.400    0.995     0.385   0.464   0.146
  68.420    0.996     0.385   0.465   0.146
  68.440    0.995     0.385   0.466   0.145
  68.460    0.994     0.385   0.466   0.143
  68.480    0.991     0.385   0.466   0.140
  68.500    0.988     0.384   0.466   0.139
  68.520    0.987     0.384   0.465   0.138
  68.540    0.988     0.384   0.464   0.140
  68.560    0.990     0.383   0.464   0.142
  68.580    0.991     0.383   0.465   0.144
  68.600    0.992     0.383   0.465   0.144
  68.620    0.992     0.383   0.465   0.144
  68.640    0.991     0.382   0.466   0.143
  68.660    0.989     0.382   0.466   0.141
  68.680    0.989     0.382   0.467   0.140
  68.700    0.990     0.382   0.469   0.139
  68.720    0.991     0.382   0.470   0.139
  68.740    0.993     0.382   0.470   0.140
  68.760    0.994     0.383   0.470   0.141
  68.780    0.995     0.383   0.470   0.142
  68.800    0.996     0.383   0.470   0.143
  68.820    0.996     0.383   0.470   0.144
  68.840    0.997     0.383   0.470   0.144
  68.860    0.996     0.383   0.470   0.143
  68.880    0.995     0.383   0.470   0.141
  68.900    0.994     0.383   0.471   0.140
  68.920    0.993     0.383   0.471   0.139
  68.940    0.991     0.383   0.470   0.138
  68.960    0.990     0.384   0.470   0.137
  68.980    0.990     0.384   0.469   0.137
  69.000    0.991     0.385   0.469   0.138
  69.020    0.993     0.385   0.469   0.140
  69.040    0.995     0.384   0.469   0.141
  69.060    0.996     0.384   0.469   0.143
  69.080    0.996     0.383   0.469   0.144
  69.100    0.996     0.383   0.469   0.144
  69.120    0.997     0.383   0.468   0.145
  69.140    0.999     0.383   0.469   0.147
  69.160    1.001     0.383   0.470   0.148
  69.180    1.002     0.383   0.471   0.148
  69.200    1.001     0.382   0.472   0.147
  69.220    0.998     0.382   0.472   0.144
  69.240    0.995     0.382   0.472   0.140
  69.260    0.992     0.382   0.472   0.138
  69.280    0.991     0.382   0.471   0.138
  69.300    0.992     0.382   0.471   0.139
  69.320    0.993     0.382   0.470   0.140
  69.340    0.993     0.382   0.470   0.141
  69.360    0.993     0.383   0.469   0.141
  69.380    0.992     0.383   0.468   0.141
  69.400    0.992     0.383   0.468   0.140
  69.420    0.991     0.383   0.468   0.140
  69.440    0.991     0.384   0.468   0.139
  69.460    0.990     0.384   0.467   0.139
  69.480    0.990     0.384   0.467   0.140
  69.500    0.991     0.383   0.466   0.141
  69.520    0.991     0.383   0.466   0.142
  69.540    0.992     0.383   0.467   0.142
  69.560    0.992     0.383   0.468   0.141
  69.580    0.993     0.384   0.468   0.141
  69.600    0.995     0.384   0.469   0.141
  69.620    0.997     0.385   0.470   0.142
  69.640    0.999     0.385   0.471   0.143
  69.660    1.000     0.385   0.471   0.144
  69.680    0.999     0.384   0.471   0.143
  69.700    0.997     0.384   0.471   0.142
  69.720    0.995     0.383   0.471   0.141
  69.740    0.994     0.383   0.471   0.140
  69.760    0.995     0.382   0.472   0.140
  69.780    0.996     0.382   0.473   0.141
  69.800    0.997     0.383   0.473   0.141
  69.820    0.996     0.383   0.473   0.140
  69.840    0.994     0.384   0.472   0.138
  69.860    0.991     0.384   0.470   0.137
  69.880    0.990     0.383   0.469   0.138
  69.900    0.991     0.383   0.467   0.141
  69.920    0.994     0.383   0.466   0.145
  69.940    0.998     0.384   0.465   0.149
  69.960    1.002     0.384   0.465   0.153
  69.980    1.004     0.384   0.466   0.155
  70.000    1.006     0.384   0.467   0.155
  70.020    1.006     0.384   0.469   0.153
  70.040    1.005     0.384   0.470   0.151
  70.060    1.003     0.383   0.471   0.148
  70.080    1.001     0.383   0.471   0.147
  70.100    1.000     0.383   0.472   0.145
  70.120    1.000     0.383   0.473   0.144
  70.140    1.000     0.383   0.474   0.143
  70.160    0.999     0.383   0.474   0.142
  70.180    0.997     0.383   0.473   0.140
  70.200    0.994     0.383   0.472   0.139
  70.220    0.992     0.383   0.471   0.138
  70.240    0.992     0.382   0.470   0.139
  70.260    0.994     0.382   0.469   0.142
  70.280    0.997     0.383   0.468   0.146
  70.300    1.000     0.383   0.468   0.149
  70.320    1.002     0.384   0.468   0.151
  70.340    1.002     0.384   0.468   0.150
  70.360    0.999     0.384   0.467   0.148
  70.380    0.995     0.384   0.467   0.145
  70.400    0.993     0.383   0.467   0.142
  70.420    0.993     0.383   0.468   0.141
  70.440    0.994     0.383   0.469   0.142
  70.460    0.995     0.383   0.469   0.143
  70.480    0.996     0.383   0.468   0.144
  70.500    0.996     0.383   0.467   0.146
  70.520    0.996     0.382   0.467   0.146
  70.540    0.995     0.382   0.468   0.145
  70.560    0.994     0.382   0.469   0.143
  70.580    0.993     0.382   0.470   0.141
  70.600    0.991     0.382   0.471   0.139
  70.620    0.991     0.382   0.471   0.138
  70.640    0.991     0.383   0.471   0.138
  70.660    0.991     0.383   0.470   0.138
  70.680    0.992     0.383   0.470   0.138
  70.700    0.992     0.383   0.470   0.138
  70.720    0.992     0.383   0.469   0.139
  70.740    0.991     0.383   0.469   0.139
  70.760    0.992     0.383   0.468   0.141
  70.780    0.994     0.383   0.468   0.143
  70.800    0.996     0.383   0.468   0.145
  70.820    0.998     0.382   0.469   0.147
  70.840    0.999     0.383   0.469   0.147
  70.860    0.998     0.383   0.469   0.147
  70.880    0.998     0.383   0.469   0.146
  70.900    0.997     0.383   0.469   0.145
  70.920    0.996     0.384   0.469   0.144
  70.940    0.996     0.384   0.469   0.143
  70.960    0.995     0.384   0.470   0.141
  70.980    0.994     0.384   0.470   0.140
  71.000    0.993     0.384   0.470   0.140
  71.020    0.993     0.384   0.470   0.139
  71.040    0.993     0.384   0.471   0.139
  71.060    0.995     0.384   0.472   0.139
  71.080    0.996     0.384   0.473   0.139
  71.100    0.998     0.384   0.473   0.140
  71.120    0.997     0.384   0.472   0.141
  71.140    0.995     0.384   0.469   0.142
  71.160    0.991     0.383   0.466   0.142
  71.180    0.988     0.383   0.464   0.141
  71.200    0.986     0.383   0.464   0.140
  71.220    0.986     0.382   0.464   0.140
  71.240    0.987     0.382   0.464   0.140
  71.260    0.987     0.382   0.464   0.141
  71.280    0.987     0.382   0.464   0.141
  71.300    0.987     0.383   0.464   0.140
  71.320    0.986     0.383   0.465   0.138
  71.340    0.985     0.384   0.466   0.136
  71.360    0.985     0.384   0.467   0.135
  71.380    0.986     0.384   0.468   0.134
  71.400    0.987     0.384   0.468   0.135
  71.420    0.989     0.384   0.468   0.136
  71.440    0.990     0.384   0.469   0.138
  71.460    0.990     0.384   0.469   0.138
  71.480    0.989     0.383   0.469   0.136
  71.500    0.987     0.383   0.469   0.134
  71.520    0.985     0.383   0.469   0.133
  71.540    0.984     0.383   0.468   0.132
  71.560    0.984     0.383   0.468   0.133
  71.580    0.985     0.383   0.467   0.135
  71.600    0.986     0.383   0.466   0.137
  71.620    0.988     0.383   0.465   0.140
  71.640    0.989     0.383   0.464   0.142
  71.660    0.990     0.383   0.464   0.143
  71.680    0.991     0.383   0.465   0.143
  71.700    0.991     0.383   0.465   0.143
  71.720    0.993     0.383   0.467   0.143
  71.740    0.994     0.383   0.468   0.143
  71.760    0.995     0.383   0.469   0.143
  71.780    0.995     0.384   0.469   0.142
  71.800    0.994     0.384   0.469   0.141
  71.820    0.993     0.384   0.469   0.140
  71.840    0.992     0.383   0.470   0.139
  71.860    0.992     0.383   0.471   0.138
  71.880    0.992     0.383   0.472   0.137
  71.900    0.991     0.383   0.473   0.135
  71.920    0.991     0.383   0.473   0.135
  71.940    0.991     0.383   0.472   0.135
  71.960    0.990     0.383   0.471   0.136
  71.980    0.989     0.383   0.469   0.138
  72.000    0.988     0.383   0.466   0.139
